name	split
MassSpecGymID0074832	train
MassSpecGymID0074833	train
MassSpecGymID0074834	train
MassSpecGymID0074835	train
MassSpecGymID0074836	train
MassSpecGymID0074837	train
MassSpecGymID0074838	train
MassSpecGymID0074839	train
MassSpecGymID0074840	train
MassSpecGymID0074841	train
MassSpecGymID0074842	train
MassSpecGymID0074843	train
MassSpecGymID0074844	train
MassSpecGymID0074845	train
MassSpecGymID0074846	train
MassSpecGymID0074847	train
MassSpecGymID0074848	train
MassSpecGymID0074849	train
MassSpecGymID0074850	train
MassSpecGymID0074851	train
MassSpecGymID0074852	train
MassSpecGymID0074853	train
MassSpecGymID0074854	train
MassSpecGymID0074855	train
MassSpecGymID0074856	train
MassSpecGymID0074857	train
MassSpecGymID0074858	train
MassSpecGymID0074859	train
MassSpecGymID0074860	train
MassSpecGymID0074861	train
MassSpecGymID0074862	train
MassSpecGymID0074863	train
MassSpecGymID0074864	train
MassSpecGymID0074865	train
MassSpecGymID0074866	train
MassSpecGymID0074867	train
MassSpecGymID0074868	train
MassSpecGymID0074869	train
MassSpecGymID0074870	train
MassSpecGymID0074871	train
MassSpecGymID0074872	train
MassSpecGymID0074873	train
MassSpecGymID0074874	train
MassSpecGymID0074875	train
MassSpecGymID0074876	train
MassSpecGymID0074877	train
MassSpecGymID0074878	train
MassSpecGymID0074879	train
MassSpecGymID0074880	train
MassSpecGymID0074881	train
MassSpecGymID0074882	train
MassSpecGymID0074883	train
MassSpecGymID0074884	train
MassSpecGymID0074885	train
MassSpecGymID0074886	train
MassSpecGymID0074887	train
MassSpecGymID0074888	train
MassSpecGymID0074889	train
MassSpecGymID0074890	train
MassSpecGymID0074891	train
MassSpecGymID0074892	train
MassSpecGymID0074893	train
MassSpecGymID0074894	train
MassSpecGymID0074895	train
MassSpecGymID0074896	train
MassSpecGymID0074897	train
MassSpecGymID0074898	train
MassSpecGymID0074899	train
MassSpecGymID0074900	train
MassSpecGymID0074901	train
MassSpecGymID0074902	train
MassSpecGymID0074903	train
MassSpecGymID0074904	train
MassSpecGymID0074905	train
MassSpecGymID0074906	train
MassSpecGymID0074907	train
MassSpecGymID0074908	train
MassSpecGymID0074909	val
MassSpecGymID0074910	val
MassSpecGymID0074911	val
MassSpecGymID0074912	val
MassSpecGymID0074913	val
MassSpecGymID0074914	val
MassSpecGymID0074915	val
MassSpecGymID0074916	val
MassSpecGymID0074917	val
MassSpecGymID0074918	val
MassSpecGymID0074919	val
MassSpecGymID0074920	val
MassSpecGymID0074921	val
MassSpecGymID0074922	val
MassSpecGymID0074923	val
MassSpecGymID0074924	val
MassSpecGymID0074925	val
MassSpecGymID0074926	val
MassSpecGymID0074927	train
MassSpecGymID0074928	train
MassSpecGymID0074929	train
MassSpecGymID0074930	train
MassSpecGymID0074931	train
MassSpecGymID0074932	train
MassSpecGymID0074933	train
MassSpecGymID0074934	train
MassSpecGymID0074935	train
MassSpecGymID0074936	train
MassSpecGymID0074937	train
MassSpecGymID0074938	train
MassSpecGymID0074939	train
MassSpecGymID0074940	train
MassSpecGymID0074941	train
MassSpecGymID0074942	train
MassSpecGymID0074943	train
MassSpecGymID0074944	train
MassSpecGymID0074945	train
MassSpecGymID0074946	train
MassSpecGymID0074947	train
MassSpecGymID0074948	train
MassSpecGymID0074949	train
MassSpecGymID0074950	train
MassSpecGymID0074951	train
MassSpecGymID0074952	train
MassSpecGymID0074953	train
MassSpecGymID0074954	train
MassSpecGymID0074955	train
MassSpecGymID0074956	train
MassSpecGymID0074957	train
MassSpecGymID0074958	train
MassSpecGymID0074961	train
MassSpecGymID0074962	train
MassSpecGymID0074963	train
MassSpecGymID0074964	train
MassSpecGymID0074965	train
MassSpecGymID0074966	train
MassSpecGymID0074967	train
MassSpecGymID0074968	train
MassSpecGymID0074969	train
MassSpecGymID0074970	train
MassSpecGymID0074971	train
MassSpecGymID0074972	train
MassSpecGymID0074973	train
MassSpecGymID0074974	train
MassSpecGymID0074975	train
MassSpecGymID0074976	train
MassSpecGymID0074977	train
MassSpecGymID0074978	train
MassSpecGymID0074980	train
MassSpecGymID0074981	train
MassSpecGymID0074982	train
MassSpecGymID0074983	train
MassSpecGymID0074984	train
MassSpecGymID0074985	train
MassSpecGymID0074986	train
MassSpecGymID0074988	train
MassSpecGymID0074989	train
MassSpecGymID0074990	train
MassSpecGymID0074991	train
MassSpecGymID0074992	train
MassSpecGymID0074993	train
MassSpecGymID0074994	train
MassSpecGymID0074995	train
MassSpecGymID0074996	train
MassSpecGymID0074997	train
MassSpecGymID0074999	train
MassSpecGymID0075000	train
MassSpecGymID0075001	train
MassSpecGymID0075002	train
MassSpecGymID0075003	train
MassSpecGymID0075004	train
MassSpecGymID0075005	train
MassSpecGymID0075006	train
MassSpecGymID0075008	train
MassSpecGymID0075009	train
MassSpecGymID0075010	train
MassSpecGymID0075011	train
MassSpecGymID0075012	train
MassSpecGymID0075013	train
MassSpecGymID0075014	train
MassSpecGymID0075015	train
MassSpecGymID0075016	train
MassSpecGymID0075017	train
MassSpecGymID0075018	train
MassSpecGymID0075019	train
MassSpecGymID0075020	train
MassSpecGymID0075021	train
MassSpecGymID0075022	train
MassSpecGymID0075023	train
MassSpecGymID0075024	train
MassSpecGymID0075025	train
MassSpecGymID0075026	train
MassSpecGymID0075027	train
MassSpecGymID0075028	train
MassSpecGymID0075029	train
MassSpecGymID0075030	train
MassSpecGymID0075031	train
MassSpecGymID0075032	train
MassSpecGymID0075033	train
MassSpecGymID0075034	train
MassSpecGymID0075035	train
MassSpecGymID0075036	train
MassSpecGymID0075037	train
MassSpecGymID0075038	train
MassSpecGymID0075039	train
MassSpecGymID0075040	train
MassSpecGymID0075041	train
MassSpecGymID0075042	train
MassSpecGymID0075043	train
MassSpecGymID0075044	train
MassSpecGymID0075045	train
MassSpecGymID0075046	train
MassSpecGymID0075047	train
MassSpecGymID0075048	train
MassSpecGymID0075049	train
MassSpecGymID0075050	train
MassSpecGymID0075051	train
MassSpecGymID0075052	train
MassSpecGymID0075053	train
MassSpecGymID0075054	train
MassSpecGymID0075055	train
MassSpecGymID0075056	train
MassSpecGymID0075057	train
MassSpecGymID0075058	train
MassSpecGymID0075059	train
MassSpecGymID0075060	train
MassSpecGymID0075061	train
MassSpecGymID0075062	train
MassSpecGymID0075063	train
MassSpecGymID0075064	train
MassSpecGymID0075065	train
MassSpecGymID0075066	train
MassSpecGymID0075067	train
MassSpecGymID0075068	train
MassSpecGymID0075069	train
MassSpecGymID0075070	train
MassSpecGymID0075071	train
MassSpecGymID0075072	train
MassSpecGymID0075073	train
MassSpecGymID0075074	train
MassSpecGymID0075075	train
MassSpecGymID0075076	train
MassSpecGymID0075077	train
MassSpecGymID0075078	train
MassSpecGymID0075079	train
MassSpecGymID0075080	train
MassSpecGymID0075081	train
MassSpecGymID0075082	train
MassSpecGymID0075083	train
MassSpecGymID0075084	train
MassSpecGymID0075085	train
MassSpecGymID0075086	train
MassSpecGymID0075087	train
MassSpecGymID0075088	train
MassSpecGymID0075089	train
MassSpecGymID0075090	train
MassSpecGymID0075091	train
MassSpecGymID0075092	train
MassSpecGymID0075093	train
MassSpecGymID0075094	train
MassSpecGymID0075095	train
MassSpecGymID0075096	train
MassSpecGymID0075097	train
MassSpecGymID0075098	train
MassSpecGymID0075099	train
MassSpecGymID0075100	train
MassSpecGymID0075101	train
MassSpecGymID0075102	train
MassSpecGymID0075103	train
MassSpecGymID0075105	train
MassSpecGymID0075106	train
MassSpecGymID0075107	train
MassSpecGymID0075108	train
MassSpecGymID0075110	train
MassSpecGymID0075111	train
MassSpecGymID0075112	train
MassSpecGymID0075113	train
MassSpecGymID0075114	train
MassSpecGymID0075115	train
MassSpecGymID0075116	train
MassSpecGymID0075117	train
MassSpecGymID0075118	train
MassSpecGymID0075119	train
MassSpecGymID0075120	train
MassSpecGymID0075122	train
MassSpecGymID0075123	train
MassSpecGymID0075124	train
MassSpecGymID0075125	train
MassSpecGymID0075126	train
MassSpecGymID0075127	train
MassSpecGymID0075128	train
MassSpecGymID0075129	train
MassSpecGymID0075130	train
MassSpecGymID0075131	train
MassSpecGymID0075132	train
MassSpecGymID0075134	train
MassSpecGymID0075136	train
MassSpecGymID0075137	train
MassSpecGymID0075138	train
MassSpecGymID0075139	train
MassSpecGymID0075140	train
MassSpecGymID0075141	train
MassSpecGymID0075142	train
MassSpecGymID0075143	train
MassSpecGymID0075144	train
MassSpecGymID0075145	train
MassSpecGymID0075146	train
MassSpecGymID0075147	train
MassSpecGymID0075148	train
MassSpecGymID0075149	train
MassSpecGymID0075150	train
MassSpecGymID0075151	train
MassSpecGymID0075152	train
MassSpecGymID0075153	train
MassSpecGymID0075154	train
MassSpecGymID0075155	train
MassSpecGymID0075156	train
MassSpecGymID0075157	train
MassSpecGymID0075158	train
MassSpecGymID0075159	train
MassSpecGymID0075160	train
MassSpecGymID0075161	train
MassSpecGymID0075162	train
MassSpecGymID0075163	train
MassSpecGymID0075164	train
MassSpecGymID0075165	train
MassSpecGymID0075166	train
MassSpecGymID0075167	train
MassSpecGymID0075168	train
MassSpecGymID0075169	train
MassSpecGymID0075170	train
MassSpecGymID0075172	train
MassSpecGymID0075173	train
MassSpecGymID0075174	train
MassSpecGymID0075175	train
MassSpecGymID0075177	train
MassSpecGymID0075178	train
MassSpecGymID0075179	train
MassSpecGymID0075180	train
MassSpecGymID0075181	train
MassSpecGymID0075182	test
MassSpecGymID0075183	test
MassSpecGymID0075184	test
MassSpecGymID0075185	test
MassSpecGymID0075186	test
MassSpecGymID0075187	test
MassSpecGymID0075188	test
MassSpecGymID0075189	test
MassSpecGymID0075190	test
MassSpecGymID0075191	test
MassSpecGymID0075192	test
MassSpecGymID0075193	test
MassSpecGymID0075194	test
MassSpecGymID0075195	test
MassSpecGymID0075196	test
MassSpecGymID0075197	test
MassSpecGymID0075198	test
MassSpecGymID0075199	test
MassSpecGymID0075200	train
MassSpecGymID0075201	train
MassSpecGymID0075202	train
MassSpecGymID0075203	train
MassSpecGymID0075204	train
MassSpecGymID0075205	train
MassSpecGymID0075206	train
MassSpecGymID0075207	train
MassSpecGymID0075208	train
MassSpecGymID0075209	train
MassSpecGymID0075210	train
MassSpecGymID0075211	train
MassSpecGymID0075212	train
MassSpecGymID0075213	train
MassSpecGymID0075214	train
MassSpecGymID0075215	train
MassSpecGymID0075216	train
MassSpecGymID0075217	train
MassSpecGymID0075219	train
MassSpecGymID0075220	train
MassSpecGymID0075221	train
MassSpecGymID0075222	train
MassSpecGymID0075223	train
MassSpecGymID0075224	train
MassSpecGymID0075225	train
MassSpecGymID0075226	train
MassSpecGymID0075227	train
MassSpecGymID0075228	train
MassSpecGymID0075229	train
MassSpecGymID0075230	train
MassSpecGymID0075231	train
MassSpecGymID0075232	train
MassSpecGymID0075233	train
MassSpecGymID0075234	train
MassSpecGymID0075235	train
MassSpecGymID0075236	train
MassSpecGymID0075237	train
MassSpecGymID0075238	train
MassSpecGymID0075239	train
MassSpecGymID0075240	train
MassSpecGymID0075241	train
MassSpecGymID0075242	train
MassSpecGymID0075243	train
MassSpecGymID0075244	train
MassSpecGymID0075245	train
MassSpecGymID0075246	train
MassSpecGymID0075247	train
MassSpecGymID0075248	train
MassSpecGymID0075249	train
MassSpecGymID0075250	train
MassSpecGymID0075251	train
MassSpecGymID0075252	train
MassSpecGymID0075253	train
MassSpecGymID0075254	train
MassSpecGymID0075255	train
MassSpecGymID0075256	train
MassSpecGymID0075257	train
MassSpecGymID0075258	train
MassSpecGymID0075259	train
MassSpecGymID0075260	train
MassSpecGymID0075261	train
MassSpecGymID0075262	train
MassSpecGymID0075263	train
MassSpecGymID0075264	train
MassSpecGymID0075265	train
MassSpecGymID0075266	train
MassSpecGymID0075267	train
MassSpecGymID0075268	train
MassSpecGymID0075269	train
MassSpecGymID0075270	train
MassSpecGymID0075271	train
MassSpecGymID0075272	train
MassSpecGymID0075273	train
MassSpecGymID0075274	train
MassSpecGymID0075275	train
MassSpecGymID0075276	train
MassSpecGymID0075277	train
MassSpecGymID0075278	train
MassSpecGymID0075279	train
MassSpecGymID0075280	train
MassSpecGymID0075281	train
MassSpecGymID0075282	train
MassSpecGymID0075283	train
MassSpecGymID0075284	train
MassSpecGymID0075285	train
MassSpecGymID0075286	train
MassSpecGymID0075287	train
MassSpecGymID0075288	train
MassSpecGymID0075289	train
MassSpecGymID0075290	train
MassSpecGymID0075291	train
MassSpecGymID0075292	train
MassSpecGymID0075293	train
MassSpecGymID0075294	train
MassSpecGymID0075295	train
MassSpecGymID0075296	train
MassSpecGymID0075297	train
MassSpecGymID0075298	train
MassSpecGymID0075299	train
MassSpecGymID0075300	train
MassSpecGymID0075301	train
MassSpecGymID0075302	train
MassSpecGymID0075303	train
MassSpecGymID0075304	train
MassSpecGymID0075306	test
MassSpecGymID0075307	test
MassSpecGymID0075308	test
MassSpecGymID0075309	test
MassSpecGymID0075310	test
MassSpecGymID0075311	train
MassSpecGymID0075312	train
MassSpecGymID0075313	train
MassSpecGymID0075314	train
MassSpecGymID0075315	train
MassSpecGymID0075316	train
MassSpecGymID0075317	train
MassSpecGymID0075318	train
MassSpecGymID0075319	train
MassSpecGymID0075326	train
MassSpecGymID0075327	train
MassSpecGymID0075328	train
MassSpecGymID0075329	train
MassSpecGymID0075330	train
MassSpecGymID0075331	train
MassSpecGymID0075332	train
MassSpecGymID0075333	train
MassSpecGymID0075334	train
MassSpecGymID0075335	train
MassSpecGymID0075336	train
MassSpecGymID0075337	train
MassSpecGymID0075338	train
MassSpecGymID0075339	train
MassSpecGymID0075340	train
MassSpecGymID0075341	train
MassSpecGymID0075342	train
MassSpecGymID0075343	train
MassSpecGymID0075344	train
MassSpecGymID0075345	train
MassSpecGymID0075346	train
MassSpecGymID0075347	train
MassSpecGymID0075348	train
MassSpecGymID0075349	train
MassSpecGymID0075350	train
MassSpecGymID0075351	train
MassSpecGymID0075352	train
MassSpecGymID0075353	train
MassSpecGymID0075354	train
MassSpecGymID0075355	train
MassSpecGymID0075356	train
MassSpecGymID0075357	train
MassSpecGymID0075358	train
MassSpecGymID0075359	train
MassSpecGymID0075360	train
MassSpecGymID0075361	train
MassSpecGymID0075362	train
MassSpecGymID0075363	train
MassSpecGymID0075364	train
MassSpecGymID0075365	train
MassSpecGymID0075366	train
MassSpecGymID0075367	train
MassSpecGymID0075368	train
MassSpecGymID0075369	train
MassSpecGymID0075370	train
MassSpecGymID0075371	train
MassSpecGymID0075372	train
MassSpecGymID0075373	train
MassSpecGymID0075374	train
MassSpecGymID0075375	train
MassSpecGymID0075376	train
MassSpecGymID0075377	train
MassSpecGymID0075378	train
MassSpecGymID0075379	train
MassSpecGymID0075380	train
MassSpecGymID0075381	test
MassSpecGymID0075383	test
MassSpecGymID0075384	test
MassSpecGymID0075385	test
MassSpecGymID0075386	test
MassSpecGymID0075387	test
MassSpecGymID0075388	test
MassSpecGymID0075389	test
MassSpecGymID0075390	train
MassSpecGymID0075391	train
MassSpecGymID0075392	train
MassSpecGymID0075393	train
MassSpecGymID0075394	train
MassSpecGymID0075395	train
MassSpecGymID0075396	train
MassSpecGymID0075397	train
MassSpecGymID0075398	train
MassSpecGymID0075399	train
MassSpecGymID0075400	train
MassSpecGymID0075401	train
MassSpecGymID0075402	train
MassSpecGymID0075403	train
MassSpecGymID0075404	train
MassSpecGymID0075405	train
MassSpecGymID0075406	train
MassSpecGymID0075407	train
MassSpecGymID0075408	train
MassSpecGymID0075409	train
MassSpecGymID0075410	train
MassSpecGymID0075411	train
MassSpecGymID0075412	train
MassSpecGymID0075413	train
MassSpecGymID0075419	test
MassSpecGymID0075423	train
MassSpecGymID0075424	train
MassSpecGymID0075425	train
MassSpecGymID0075426	train
MassSpecGymID0075427	train
MassSpecGymID0075428	train
MassSpecGymID0075429	train
MassSpecGymID0075430	train
MassSpecGymID0075431	train
MassSpecGymID0075432	train
MassSpecGymID0075433	train
MassSpecGymID0075434	train
MassSpecGymID0075435	train
MassSpecGymID0075436	train
MassSpecGymID0075437	train
MassSpecGymID0075438	train
MassSpecGymID0075439	train
MassSpecGymID0075440	train
MassSpecGymID0075441	train
MassSpecGymID0075442	train
MassSpecGymID0075443	train
MassSpecGymID0075444	train
MassSpecGymID0075445	train
MassSpecGymID0075446	train
MassSpecGymID0075447	train
MassSpecGymID0075448	train
MassSpecGymID0075449	train
MassSpecGymID0075450	train
MassSpecGymID0075452	train
MassSpecGymID0075453	train
MassSpecGymID0075454	train
MassSpecGymID0075455	train
MassSpecGymID0075456	train
MassSpecGymID0075457	train
MassSpecGymID0075458	train
MassSpecGymID0075459	train
MassSpecGymID0075460	train
MassSpecGymID0075461	train
MassSpecGymID0075462	train
MassSpecGymID0075463	train
MassSpecGymID0075464	train
MassSpecGymID0075465	train
MassSpecGymID0075466	train
MassSpecGymID0075467	train
MassSpecGymID0075468	train
MassSpecGymID0075469	train
MassSpecGymID0075470	train
MassSpecGymID0075471	train
MassSpecGymID0075472	train
MassSpecGymID0075473	train
MassSpecGymID0075474	train
MassSpecGymID0075475	train
MassSpecGymID0075476	train
MassSpecGymID0075477	train
MassSpecGymID0075478	train
MassSpecGymID0075479	train
MassSpecGymID0075480	train
MassSpecGymID0075481	train
MassSpecGymID0075482	train
MassSpecGymID0075483	train
MassSpecGymID0075484	train
MassSpecGymID0075486	train
MassSpecGymID0075488	train
MassSpecGymID0075489	train
MassSpecGymID0075490	train
MassSpecGymID0075491	train
MassSpecGymID0075492	train
MassSpecGymID0075493	train
MassSpecGymID0075494	train
MassSpecGymID0075495	train
MassSpecGymID0075496	train
MassSpecGymID0075497	train
MassSpecGymID0075498	train
MassSpecGymID0075499	train
MassSpecGymID0075500	train
MassSpecGymID0075501	train
MassSpecGymID0075502	train
MassSpecGymID0075503	train
MassSpecGymID0075504	train
MassSpecGymID0075505	train
MassSpecGymID0075506	train
MassSpecGymID0075507	train
MassSpecGymID0075508	train
MassSpecGymID0075509	train
MassSpecGymID0075510	train
MassSpecGymID0075511	train
MassSpecGymID0075512	train
MassSpecGymID0075513	train
MassSpecGymID0075514	train
MassSpecGymID0075517	train
MassSpecGymID0075518	train
MassSpecGymID0075520	train
MassSpecGymID0075522	train
MassSpecGymID0075523	train
MassSpecGymID0075524	train
MassSpecGymID0075525	train
MassSpecGymID0075526	train
MassSpecGymID0075527	train
MassSpecGymID0075528	train
MassSpecGymID0075529	train
MassSpecGymID0075531	train
MassSpecGymID0075532	train
MassSpecGymID0075533	train
MassSpecGymID0075534	train
MassSpecGymID0075535	train
MassSpecGymID0075536	train
MassSpecGymID0075537	train
MassSpecGymID0075538	train
MassSpecGymID0075539	train
MassSpecGymID0075540	train
MassSpecGymID0075541	train
MassSpecGymID0075542	train
MassSpecGymID0075543	train
